chromosome	start	end	strand	gene_id	gene_id_base	gene_version	gene_name	gene_type	level	hgnc_id	havana_gene	tag
chr16	30985029	30989154	+	ENSG00000099377.16	ENSG00000099377	16	HSD3B7	protein_coding	2	HGNC:18324	OTTHUMG00000132417.6	
chr16	30989256	31010897	-	ENSG00000099365.13	ENSG00000099365	13	STX1B	protein_coding	2	HGNC:18539	OTTHUMG00000132391.5	
chr16	31032889	31042975	+	ENSG00000103496.17	ENSG00000103496	17	STX4	protein_coding	1	HGNC:11439	OTTHUMG00000132404.13	
chr16	31039435	31042353	-	ENSG00000299404.1	ENSG00000299404	1	ENSG00000299404	lncRNA	2			
chr16	31043150	31049868	+	ENSG00000260911.2	ENSG00000260911	2	ENSG00000260911	lncRNA	2		OTTHUMG00000176730.2	
chr16	31056460	31062803	+	ENSG00000232748.3	ENSG00000232748	3	ENSG00000232748	lncRNA	2		OTTHUMG00000187304.1	
chr16	31059772	31074240	-	ENSG00000167394.15	ENSG00000167394	15	ZNF668	protein_coding	2	HGNC:25821	OTTHUMG00000047357.6	
chr16	31065495	31069246	+	ENSG00000261124.1	ENSG00000261124	1	ENSG00000261124	lncRNA	2		OTTHUMG00000176748.1	
chr16	31074394	31084196	+	ENSG00000167395.12	ENSG00000167395	12	ZNF646	protein_coding	2	HGNC:29004	OTTHUMG00000047355.3	
chr16	31083437	31089628	-	ENSG00000151006.8	ENSG00000151006	8	PRSS53	protein_coding	2	HGNC:34407	OTTHUMG00000047358.6	overlapping_locus
chr16	31083439	31094956	-	ENSG00000255439.6	ENSG00000255439	6	ENSG00000255439	protein_coding	2		OTTHUMG00000166077.3	overlapping_locus,readthrough_gene
chr16	31090260	31095980	-	ENSG00000167397.17	ENSG00000167397	17	VKORC1	protein_coding	1	HGNC:23663	OTTHUMG00000047408.7	overlapping_locus
chr16	31090857	31094756	+	ENSG00000297437.1	ENSG00000297437	1	ENSG00000297437	lncRNA	2			
chr16	31093727	31095944	+	ENSG00000280160.1	ENSG00000280160	1	ENSG00000280160	TEC	2		OTTHUMG00000176775.1	
chr16	31106107	31113464	+	ENSG00000103507.16	ENSG00000103507	16	BCKDK	protein_coding	1	HGNC:16902	OTTHUMG00000047356.7	
chr16	31114489	31131396	+	ENSG00000103510.21	ENSG00000103510	21	KAT8	protein_coding	1	HGNC:17933	OTTHUMG00000132410.9	overlapping_locus
chr16	31118078	31118747	+	ENSG00000262766.1	ENSG00000262766	1	ENSG00000262766	lncRNA	2		OTTHUMG00000177740.1	overlapping_locus
chr16	31122235	31124064	+	ENSG00000278133.1	ENSG00000278133	1	ENSG00000278133	lncRNA	2		OTTHUMG00000186894.1	overlapping_locus
chr16	31131433	31131877	+	ENSG00000261385.1	ENSG00000261385	1	ENSG00000261385	lncRNA	2		OTTHUMG00000176749.1	
chr16	31131433	31135727	-	ENSG00000052344.18	ENSG00000052344	18	PRSS8	protein_coding	1	HGNC:9491	OTTHUMG00000176750.5	
chr16	31138926	31150213	-	ENSG00000178226.13	ENSG00000178226	13	PRSS36	protein_coding	2	HGNC:26906	OTTHUMG00000176751.4	
chr16	31165648	31165927	+	ENSG00000263343.1	ENSG00000263343	1	ENSG00000263343	processed_pseudogene	1		OTTHUMG00000177741.2	pseudo_consens
chr16	31174573	31174822	+	ENSG00000262366.1	ENSG00000262366	1	NDUFA3P6	processed_pseudogene	1	HGNC:45055	OTTHUMG00000177742.2	pseudo_consens
chr16	31180131	31196963	+	ENSG00000089280.22	ENSG00000089280	22	FUS	protein_coding	2	HGNC:4010	OTTHUMG00000132395.5	
chr16	31182511	31183285	-	ENSG00000260304.1	ENSG00000260304	1	ENSG00000260304	lncRNA	2		OTTHUMG00000176752.1	
chr16	31201486	31203450	-	ENSG00000103490.15	ENSG00000103490	15	PYCARD	protein_coding	2	HGNC:16608	OTTHUMG00000176753.33	
chr16	31201486	31203452	+	ENSG00000261359.3	ENSG00000261359	3	PYCARD-AS1	lncRNA	2	HGNC:45036	OTTHUMG00000132405.33	
chr16	31214017	31231537	+	ENSG00000177238.16	ENSG00000177238	16	TRIM72	protein_coding	2	HGNC:32671	OTTHUMG00000176754.3	
chr16	31215962	31217162	-	ENSG00000169900.10	ENSG00000169900	10	PYDC1	protein_coding	2	HGNC:30261	OTTHUMG00000132407.2	
chr16	31253776	31258019	+	ENSG00000310348.1	ENSG00000310348	1	ENSG00000310348	lncRNA	2			
chr16	31259954	31332892	+	ENSG00000169896.20	ENSG00000169896	20	ITGAM	protein_coding	1	HGNC:6149	OTTHUMG00000176612.8	
chr16	31325661	31352586	-	ENSG00000289930.2	ENSG00000289930	2	ENSG00000289930	lncRNA	2			
chr16	31352205	31352645	+	ENSG00000301315.1	ENSG00000301315	1	ENSG00000301315	lncRNA	2			
chr16	31355134	31382999	+	ENSG00000140678.19	ENSG00000140678	19	ITGAX	protein_coding	2	HGNC:6152	OTTHUMG00000132465.4	
chr16	31361278	31361695	-	ENSG00000261245.2	ENSG00000261245	2	ENSG00000261245	unprocessed_pseudogene	2		OTTHUMG00000176613.2	
chr16	31390825	31404705	-	ENSG00000308290.1	ENSG00000308290	1	ENSG00000308290	lncRNA	2			
chr16	31393258	31426505	+	ENSG00000156886.13	ENSG00000156886	13	ITGAD	protein_coding	2	HGNC:6146	OTTHUMG00000176614.2	overlapping_locus
chr16	31402565	31404699	+	ENSG00000260757.1	ENSG00000260757	1	ENSG00000260757	lncRNA	2		OTTHUMG00000176615.1	overlapping_locus
chr16	31427731	31428433	-	ENSG00000156885.8	ENSG00000156885	8	COX6A2	protein_coding	2	HGNC:2279	OTTHUMG00000132463.4	
chr16	31428180	31428646	+	ENSG00000277543.1	ENSG00000277543	1	ENSG00000277543	lncRNA	2		OTTHUMG00000186897.1	
chr16	31432593	31444323	-	ENSG00000176723.12	ENSG00000176723	12	ZNF843	protein_coding	2	HGNC:28710	OTTHUMG00000176616.3	
chr16	31449535	31453493	-	ENSG00000261474.1	ENSG00000261474	1	ENSG00000261474	lncRNA	2		OTTHUMG00000176118.1	
chr16	31456711	31459736	-	ENSG00000260267.1	ENSG00000260267	1	ENSG00000260267	lncRNA	2		OTTHUMG00000176617.1	
chr16	31458080	31467172	+	ENSG00000140691.19	ENSG00000140691	19	ARMC5	protein_coding	1	HGNC:25781	OTTHUMG00000176618.4	
chr16	31470204	31472108	-	ENSG00000280132.1	ENSG00000280132	1	ENSG00000280132	TEC	2		OTTHUMG00000176619.1	
chr16	31471585	31478727	+	ENSG00000140682.21	ENSG00000140682	21	TGFB1I1	protein_coding	2	HGNC:11767	OTTHUMG00000132467.7	
chr16	31483002	31490860	+	ENSG00000140675.14	ENSG00000140675	14	SLC5A2	protein_coding	2	HGNC:11037	OTTHUMG00000176620.5	
chr16	31487370	31488492	-	ENSG00000260740.2	ENSG00000260740	2	ENSG00000260740	lncRNA	2		OTTHUMG00000132464.3	
chr16	31489465	31509309	-	ENSG00000140688.20	ENSG00000140688	20	RUSF1	protein_coding	1	HGNC:25848	OTTHUMG00000132466.5	
chr16	31508450	31509566	+	ENSG00000260625.5	ENSG00000260625	5	RUSF1-DT	lncRNA	2	HGNC:56038	OTTHUMG00000176621.3	
chr16	31512938	31528808	+	ENSG00000169877.12	ENSG00000169877	12	AHSP	protein_coding	2	HGNC:18075	OTTHUMG00000132461.4	
chr16	31516802	31522310	-	ENSG00000289889.2	ENSG00000289889	2	ENSG00000289889	lncRNA	2			
chr16	31536782	31537801	-	ENSG00000301942.1	ENSG00000301942	1	ENSG00000301942	lncRNA	2			
chr16	31542740	31554456	-	ENSG00000261475.4	ENSG00000261475	4	LINC02190	lncRNA	2	HGNC:53052	OTTHUMG00000177758.4	
chr16	31546698	31547237	-	ENSG00000261648.1	ENSG00000261648	1	ENSG00000261648	lncRNA	2		OTTHUMG00000176622.1	
chr16	31546805	31547737	+	ENSG00000213547.3	ENSG00000213547	3	VN1R64P	unitary_pseudogene	2	HGNC:37384	OTTHUMG00000154494.1	
chr16	31554105	31554912	+	ENSG00000260883.1	ENSG00000260883	1	VN1R65P	unitary_pseudogene	2	HGNC:37385	OTTHUMG00000176624.1	
chr16	31562430	31568423	-	ENSG00000290715.2	ENSG00000290715	2	FRG2KP	lncRNA	2			overlapping_locus,overlaps_pseudogene
chr16	31563082	31564783	-	ENSG00000261741.6	ENSG00000261741	6	FRG2KP	transcribed_unprocessed_pseudogene	2	HGNC:51797	OTTHUMG00000176625.1	overlapping_locus
chr16	31566360	31567000	-	ENSG00000278885.1	ENSG00000278885	1	ENSG00000278885	TEC	2		OTTHUMG00000184121.1	overlapping_locus
chr16	31568386	31569475	-	ENSG00000261614.1	ENSG00000261614	1	YBX3P1	transcribed_processed_pseudogene	1	HGNC:2429	OTTHUMG00000176626.1	pseudo_consens,overlapping_locus
chr16	31601593	31603531	-	ENSG00000260010.1	ENSG00000260010	1	KRABD5P1	processed_pseudogene	2	HGNC:34505	OTTHUMG00000176627.1	
chr16	31648307	31649222	+	ENSG00000237185.1	ENSG00000237185	1	VN1R66P	unprocessed_pseudogene	2	HGNC:37386	OTTHUMG00000154473.1	
chr16	31680847	31682101	+	ENSG00000260631.1	ENSG00000260631	1	RBM22P12	processed_pseudogene	2	HGNC:49207	OTTHUMG00000154500.2	
chr16	31697397	31697607	-	ENSG00000260472.1	ENSG00000260472	1	ENSG00000260472	processed_pseudogene	1		OTTHUMG00000176628.1	pseudo_consens
chr16	31699676	31700465	-	ENSG00000260568.1	ENSG00000260568	1	ENSG00000260568	lncRNA	2		OTTHUMG00000176629.1	
chr16	31700536	31711986	+	ENSG00000290927.2	ENSG00000290927	2	ENSG00000290927	lncRNA	2			overlaps_pseudogene
chr16	31703168	31708581	+	ENSG00000131797.14	ENSG00000131797	14	CLUHP3	transcribed_unprocessed_pseudogene	2	HGNC:28447	OTTHUMG00000132462.6	overlapping_locus
chr16	31709113	31711984	-	ENSG00000261731.2	ENSG00000261731	2	ENSG00000261731	lncRNA	2		OTTHUMG00000176630.2	
chr16	31713227	31794890	+	ENSG00000197302.13	ENSG00000197302	13	KRABD5	protein_coding	2	HGNC:26987	OTTHUMG00000167515.5	overlapping_locus
chr16	31788202	31790993	+	ENSG00000259810.2	ENSG00000259810	2	ENSG00000259810	lncRNA	2		OTTHUMG00000177769.2	overlapping_locus
chr16	31801585	31802497	-	ENSG00000260722.1	ENSG00000260722	1	VN1R67P	unitary_pseudogene	2	HGNC:37387	OTTHUMG00000176632.1	
chr16	31802941	31810903	+	ENSG00000293359.2	ENSG00000293359	2	ENSG00000293359	lncRNA	2			overlaps_pseudogene
chr16	31805866	31806702	+	ENSG00000261457.4	ENSG00000261457	4	ENSG00000261457	transcribed_processed_pseudogene	1		OTTHUMG00000176633.2	pseudo_consens
chr16	31807926	31808844	-	ENSG00000180663.5	ENSG00000180663	5	VN1R3	unprocessed_pseudogene	2	HGNC:19867	OTTHUMG00000176634.1	
chr16	31863633	31864876	+	ENSG00000261284.2	ENSG00000261284	2	RBM22P13	processed_pseudogene	2	HGNC:49208	OTTHUMG00000176533.2	
chr16	31869800	31870223	+	ENSG00000310273.1	ENSG00000310273	1	ENSG00000310273	lncRNA	2			
chr16	31870887	31871124	-	ENSG00000259874.1	ENSG00000259874	1	ENSG00000259874	processed_pseudogene	1		OTTHUMG00000176534.1	pseudo_consens
chr16	31873783	31918055	+	ENSG00000185947.17	ENSG00000185947	17	ZNF267	protein_coding	2	HGNC:13060	OTTHUMG00000176535.18	
chr16	31877237	31880563	-	ENSG00000296942.1	ENSG00000296942	1	ENSG00000296942	lncRNA	2			
chr16	31894542	31894983	-	ENSG00000259950.1	ENSG00000259950	1	ENSG00000259950	processed_pseudogene	1		OTTHUMG00000177770.1	pseudo_consens
chr16	31952160	31952473	+	ENSG00000261289.2	ENSG00000261289	2	ENSG00000261289	processed_pseudogene	2		OTTHUMG00000176537.2	
chr16	31962063	31962381	+	ENSG00000197476.3	ENSG00000197476	3	ENSG00000197476	processed_pseudogene	2		OTTHUMG00000176538.1	
chr16	31963803	31964079	+	ENSG00000260218.1	ENSG00000260218	1	ENSG00000260218	processed_pseudogene	2		OTTHUMG00000176539.1	
chr16	31974802	31976609	-	ENSG00000308135.1	ENSG00000308135	1	ENSG00000308135	lncRNA	2			
chr16	31975803	32004957	+	ENSG00000260628.7	ENSG00000260628	7	ENSG00000260628	transcribed_unprocessed_pseudogene	2		OTTHUMG00000176540.1	
chr16	31981870	31994485	+	ENSG00000291271.1	ENSG00000291271	1	ENSG00000291271	lncRNA	2			overlaps_pseudogene
chr16	31994821	31996076	+	ENSG00000290953.1	ENSG00000290953	1	ENSG00000290953	lncRNA	2			overlaps_pseudogene
chr16	32008438	32084785	-	ENSG00000293243.1	ENSG00000293243	1	ENSG00000293243	lncRNA	2			overlaps_pseudogene
chr16	32034853	32035326	+	ENSG00000261704.2	ENSG00000261704	2	IGHV1OR16-1	IG_V_pseudogene	2	HGNC:5570	OTTHUMG00000176645.2	
chr16	32051825	32052280	+	ENSG00000223931.2	ENSG00000223931	2	ENSG00000223931	unprocessed_pseudogene	2		OTTHUMG00000187301.1	
chr16	32059084	32059372	+	ENSG00000260048.2	ENSG00000260048	2	IGHV1OR16-3	IG_V_pseudogene	2	HGNC:5572	OTTHUMG00000176557.2	
chr16	32066065	32066358	+	ENSG00000270472.3	ENSG00000270472	3	IGHV3OR16-9	IG_V_gene	2	HGNC:5644	OTTHUMG00000184753.2	
chr16	32084274	32084502	-	ENSG00000261727.3	ENSG00000261727	3	ENSG00000261727	transcribed_processed_pseudogene	2		OTTHUMG00000176559.1	
chr16	32084580	32091128	+	ENSG00000296187.1	ENSG00000296187	1	ENSG00000296187	lncRNA	2			
chr16	32103245	32152994	-	ENSG00000291276.2	ENSG00000291276	2	ENSG00000291276	lncRNA	2			overlaps_pseudogene
chr16	32116414	32132724	+	ENSG00000286473.2	ENSG00000286473	2	ENSG00000286473	lncRNA	2		OTTHUMG00000195348.1	overlapping_locus,overlaps_pseudogene
chr16	32116700	32116997	+	ENSG00000260584.1	ENSG00000260584	1	ENSG00000260584	transcribed_processed_pseudogene	2		OTTHUMG00000176561.1	overlapping_locus
chr16	32152111	32187070	-	ENSG00000230267.8	ENSG00000230267	8	HERC2P4	transcribed_unprocessed_pseudogene	2	HGNC:4872	OTTHUMG00000176563.1	
chr16	32156009	32160769	+	ENSG00000301929.1	ENSG00000301929	1	ENSG00000301929	lncRNA	2			
chr16	32169984	32188126	-	ENSG00000290845.2	ENSG00000290845	2	ENSG00000290845	lncRNA	2			overlaps_pseudogene
chr16	32185624	32186311	+	ENSG00000279997.1	ENSG00000279997	1	ENSG00000279997	TEC	2		OTTHUMG00000176564.1	
chr16	32188333	32193530	+	ENSG00000260847.1	ENSG00000260847	1	ENSG00000260847	lncRNA	2		OTTHUMG00000176565.1	overlapping_locus
chr16	32189262	32189481	+	ENSG00000260649.1	ENSG00000260649	1	ENSG00000260649	transcribed_processed_pseudogene	1		OTTHUMG00000176566.1	pseudo_consens,overlapping_locus
chr16	32199902	32202822	+	ENSG00000260540.2	ENSG00000260540	2	ABHD17AP8	unprocessed_pseudogene	2	HGNC:38509	OTTHUMG00000176567.2	
chr16	32213380	32213503	-	ENSG00000260344.2	ENSG00000260344	2	ENSG00000260344	processed_pseudogene	2		OTTHUMG00000176568.2	
chr16	32245050	32254487	-	ENSG00000260575.2	ENSG00000260575	2	ENSG00000260575	lncRNA	2		OTTHUMG00000176569.1	
chr16	32253286	32255934	+	ENSG00000205456.13	ENSG00000205456	13	TP53TG3D	protein_coding	1	HGNC:44657	OTTHUMG00000132469.4	
chr16	32256680	32257825	-	ENSG00000293775.1	ENSG00000293775	1	ENSG00000293775	lncRNA	2			
chr16	32262827	32265514	-	ENSG00000260402.2	ENSG00000260402	2	ENSG00000260402	lncRNA	2		OTTHUMG00000176123.2	
chr16	32262894	32264395	+	ENSG00000308178.1	ENSG00000308178	1	ENSG00000308178	lncRNA	2			
chr16	32278866	32279115	+	ENSG00000259822.2	ENSG00000259822	2	ENSG00000259822	processed_pseudogene	2		OTTHUMG00000176570.2	
chr16	32289542	32310555	-	ENSG00000293342.2	ENSG00000293342	2	ENSG00000293342	lncRNA	2			overlaps_pseudogene
chr16	32289691	32289838	-	ENSG00000261127.3	ENSG00000261127	3	ENSG00000261127	transcribed_processed_pseudogene	2		OTTHUMG00000176571.2	
chr16	32322816	32348369	-	ENSG00000299855.1	ENSG00000299855	1	ENSG00000299855	lncRNA	2			
chr16	32356789	32359119	-	ENSG00000293890.1	ENSG00000293890	1	ENSG00000293890	lncRNA	2			overlapping_locus,overlaps_pseudogene
chr16	32356981	32363695	-	ENSG00000260516.2	ENSG00000260516	2	CHEK2P7	transcribed_unprocessed_pseudogene	2	HGNC:55704	OTTHUMG00000176573.2	overlapping_locus
chr16	32377001	32431068	+	ENSG00000308771.1	ENSG00000308771	1	ENSG00000308771	lncRNA	2			overlapping_locus,overlaps_pseudogene
chr16	32379071	32380049	-	ENSG00000260327.2	ENSG00000260327	2	ACTR3BP3	processed_pseudogene	1	HGNC:38678	OTTHUMG00000176495.2	pseudo_consens
chr16	32388135	32436203	+	ENSG00000260866.2	ENSG00000260866	2	ENSG00000260866	transcribed_unprocessed_pseudogene	2		OTTHUMG00000176496.2	overlapping_locus
chr16	32439069	32441159	-	ENSG00000260307.2	ENSG00000260307	2	PABPC1P13	processed_pseudogene	1	HGNC:37995	OTTHUMG00000176497.2	pseudo_consens
chr16	32454612	32458758	-	ENSG00000261541.1	ENSG00000261541	1	ENSG00000261541	lncRNA	2		OTTHUMG00000176498.1	
chr16	32460266	32460362	-	ENSG00000260662.2	ENSG00000260662	2	ENSG00000260662	processed_pseudogene	2		OTTHUMG00000176499.2	
chr16	32475051	32478250	-	ENSG00000261233.2	ENSG00000261233	2	ABCD1P3	unprocessed_pseudogene	2	HGNC:64	OTTHUMG00000176500.2	
chr16	32600299	32615571	+	ENSG00000289734.2	ENSG00000289734	2	ENSG00000289734	lncRNA	2			
chr16	32602575	32615639	+	ENSG00000259966.7	ENSG00000259966	7	FAM153DP	transcribed_unprocessed_pseudogene	2	HGNC:55022	OTTHUMG00000177778.2	
chr16	32618733	32622184	+	ENSG00000262187.2	ENSG00000262187	2	ENSG00000262187	unprocessed_pseudogene	2		OTTHUMG00000176501.3	
chr16	32632003	32651308	-	ENSG00000293291.2	ENSG00000293291	2	ENSG00000293291	lncRNA	2			overlaps_pseudogene
chr16	32635673	32636045	-	ENSG00000261111.1	ENSG00000261111	1	ENSG00000261111	processed_pseudogene	1		OTTHUMG00000176502.1	pseudo_consens
chr16	32649193	32663956	+	ENSG00000261569.5	ENSG00000261569	5	ENSG00000261569	lncRNA	2		OTTHUMG00000176503.1	overlapping_locus
chr16	32650676	32650910	-	ENSG00000261263.3	ENSG00000261263	3	ENSG00000261263	transcribed_processed_pseudogene	2		OTTHUMG00000176505.1	
chr16	32663925	32666536	+	ENSG00000260311.2	ENSG00000260311	2	ENSG00000260311	lncRNA	2		OTTHUMG00000176506.1	overlapping_locus
chr16	32673528	32676165	-	ENSG00000183632.15	ENSG00000183632	15	TP53TG3	protein_coding	2	HGNC:30759	OTTHUMG00000176507.3	
chr16	32675037	32678831	+	ENSG00000260974.1	ENSG00000260974	1	ENSG00000260974	lncRNA	2		OTTHUMG00000176508.1	
chr16	32715931	32716056	+	ENSG00000261391.1	ENSG00000261391	1	ENSG00000261391	processed_pseudogene	2		OTTHUMG00000176509.1	
chr16	32726615	32729537	-	ENSG00000260864.1	ENSG00000260864	1	ABHD17AP7	unprocessed_pseudogene	2	HGNC:38508	OTTHUMG00000176510.1	
chr16	32735909	32741094	-	ENSG00000260845.1	ENSG00000260845	1	ENSG00000260845	lncRNA	2		OTTHUMG00000176511.1	overlapping_locus
chr16	32739627	32740166	-	ENSG00000261108.2	ENSG00000261108	2	ENSG00000261108	processed_pseudogene	1		OTTHUMG00000176512.2	pseudo_consens,overlapping_locus
chr16	32741197	32753338	+	ENSG00000291274.2	ENSG00000291274	2	ENSG00000291274	lncRNA	2			overlaps_pseudogene
chr16	32742353	32775368	+	ENSG00000260644.7	ENSG00000260644	7	HERC2P5	transcribed_unprocessed_pseudogene	2	HGNC:4873	OTTHUMG00000176513.3	
chr16	32760943	32771598	+	ENSG00000291275.1	ENSG00000291275	1	ENSG00000291275	lncRNA	2			overlaps_pseudogene
chr16	32767450	32771445	-	ENSG00000303798.1	ENSG00000303798	1	ENSG00000303798	lncRNA	2			
chr16	32774929	32776196	+	ENSG00000290984.1	ENSG00000290984	1	ENSG00000290984	lncRNA	2			overlaps_pseudogene
chr16	32781883	32784138	+	ENSG00000278950.1	ENSG00000278950	1	ENSG00000278950	TEC	2		OTTHUMG00000176514.1	
chr16	32786394	32787379	+	ENSG00000279780.1	ENSG00000279780	1	ENSG00000279780	TEC	2		OTTHUMG00000176515.1	
chr16	32787962	32788944	+	ENSG00000279795.1	ENSG00000279795	1	ENSG00000279795	TEC	2		OTTHUMG00000176516.1	
chr16	32809556	32824778	+	ENSG00000260158.2	ENSG00000260158	2	ENSG00000260158	lncRNA	2		OTTHUMG00000176517.1	
chr16	32811029	32811251	-	ENSG00000261719.1	ENSG00000261719	1	ENSG00000261719	processed_pseudogene	2		OTTHUMG00000176518.1	
chr16	32845964	32846180	-	ENSG00000259934.1	ENSG00000259934	1	ENSG00000259934	processed_pseudogene	2		OTTHUMG00000176439.1	
chr16	32847713	32848156	+	ENSG00000259303.5	ENSG00000259303	5	IGHV2OR16-5	IG_V_gene	2	HGNC:5579	OTTHUMG00000152881.5	
chr16	32869985	32873128	+	ENSG00000260047.2	ENSG00000260047	2	BCAP31P2	unprocessed_pseudogene	2	HGNC:51324	OTTHUMG00000176440.2	
chr16	32877469	32885142	-	ENSG00000290985.1	ENSG00000290985	1	SLC6A10P	lncRNA	2			overlaps_pseudogene
chr16	32878706	32885501	-	ENSG00000214617.10	ENSG00000214617	10	SLC6A10P	transcribed_unprocessed_pseudogene	2	HGNC:11043	OTTHUMG00000132481.3	
chr16	32882586	32888874	+	ENSG00000214614.3	ENSG00000214614	3	ENSG00000214614	lncRNA	2		OTTHUMG00000176441.2	
chr16	32903442	32903894	+	ENSG00000261834.2	ENSG00000261834	2	IGHV3OR16-15	IG_V_pseudogene	2	HGNC:5639	OTTHUMG00000176442.2	
chr16	32915074	32915536	+	ENSG00000270864.1	ENSG00000270864	1	IGHV3OR16-6	IG_V_pseudogene	2	HGNC:5641	OTTHUMG00000176443.2	
chr16	32916974	32946392	+	ENSG00000277304.1	ENSG00000277304	1	ENSG00000277304	unprocessed_pseudogene	2		OTTHUMG00000187973.1	
chr16	32931768	32932569	-	ENSG00000260610.1	ENSG00000260610	1	ENSG00000260610	processed_pseudogene	2		OTTHUMG00000176651.1	
chr16	32951993	33028037	-	ENSG00000293292.1	ENSG00000293292	1	ENSG00000293292	lncRNA	2			overlaps_pseudogene
chr16	32978461	32978891	+	ENSG00000259852.2	ENSG00000259852	2	IGHV1OR16-2	IG_V_pseudogene	2	HGNC:5571	OTTHUMG00000176445.2	
chr16	32995048	32995505	+	ENSG00000233732.5	ENSG00000233732	5	IGHV3OR16-10	IG_V_gene	2	HGNC:5634	OTTHUMG00000176446.4	
chr16	32995537	32996770	+	ENSG00000260921.1	ENSG00000260921	1	ENSG00000260921	lncRNA	2		OTTHUMG00000176447.1	
chr16	33002333	33002621	+	ENSG00000259997.2	ENSG00000259997	2	IGHV1OR16-4	IG_V_pseudogene	2	HGNC:5573	OTTHUMG00000176448.2	
chr16	33009175	33009620	+	ENSG00000271130.1	ENSG00000271130	1	IGHV3OR16-8	IG_V_gene	2	HGNC:5643	OTTHUMG00000176449.3	
chr16	33027545	33027761	-	ENSG00000261259.2	ENSG00000261259	2	ENSG00000261259	transcribed_processed_pseudogene	2		OTTHUMG00000176444.1	
chr16	33043609	33091589	-	ENSG00000291267.1	ENSG00000291267	1	ENSG00000291267	lncRNA	2		OTTHUMG00000176450.1	overlapping_locus
chr16	33046529	33095471	-	ENSG00000291268.2	ENSG00000291268	2	ENSG00000291268	lncRNA	2		OTTHUMG00000176450.1	overlapping_locus,overlaps_pseudogene
chr16	33059936	33060098	+	ENSG00000260900.1	ENSG00000260900	1	ENSG00000260900	processed_pseudogene	2		OTTHUMG00000176451.1	
chr16	33095029	33128086	-	ENSG00000261599.7	ENSG00000261599	7	HERC2P8	transcribed_unprocessed_pseudogene	2	HGNC:38747	OTTHUMG00000176452.3	overlapping_locus
chr16	33098808	33109465	-	ENSG00000290986.1	ENSG00000290986	1	ENSG00000290986	lncRNA	2			overlaps_pseudogene
chr16	33111682	33129090	-	ENSG00000291269.1	ENSG00000291269	1	ENSG00000291269	lncRNA	2			overlaps_pseudogene
chr16	33129316	33134499	+	ENSG00000261682.1	ENSG00000261682	1	ENSG00000261682	lncRNA	2		OTTHUMG00000176453.1	overlapping_locus
chr16	33130235	33130442	+	ENSG00000259800.1	ENSG00000259800	1	ENSG00000259800	processed_pseudogene	1		OTTHUMG00000176454.1	pseudo_consens,overlapping_locus
chr16	33140850	33143797	+	ENSG00000261536.2	ENSG00000261536	2	ABHD17AP9	unprocessed_pseudogene	2	HGNC:38510	OTTHUMG00000176455.2	
chr16	33154352	33154475	-	ENSG00000260414.1	ENSG00000260414	1	ENSG00000260414	processed_pseudogene	2		OTTHUMG00000176456.1	
chr16	33191561	33195354	-	ENSG00000260419.1	ENSG00000260419	1	ENSG00000260419	lncRNA	2		OTTHUMG00000176457.1	
chr16	33194226	33196858	+	ENSG00000205457.12	ENSG00000205457	12	TP53TG3C	protein_coding	2	HGNC:42962	OTTHUMG00000176458.2	
chr16	33203773	33206462	-	ENSG00000260827.2	ENSG00000260827	2	ENSG00000260827	lncRNA	2		OTTHUMG00000176459.1	overlapping_locus
chr16	33206431	33330342	-	ENSG00000261507.1	ENSG00000261507	1	ENSG00000261507	lncRNA	2		OTTHUMG00000176460.1	overlapping_locus
chr16	33304306	33306945	+	ENSG00000275034.3	ENSG00000275034	3	TP53TG3E	protein_coding	2	HGNC:51816	OTTHUMG00000189337.1	
